ORDER_ID,CUSTOMER_ID,ORDER_TS,REGION,PRIORITY,PACKAGE_WEIGHT_KG,DISTANCE_KM
ORD002495,CUST00339,2026-05-14 15:43:00,NORTH,STANDARD,5.09,21.5
ORD002496,CUST01004,2026-01-27 01:52:00,CENTRAL,STANDARD,15.95,110.7
ORD002497,CUST00130,2026-03-19 00:28:00,SOUTH,STANDARD,24.82,14.1
ORD002498,CUST00379,2026-04-13 14:50:00,NORTH,STANDARD,8.72,106.3
ORD002499,CUST00477,2026-02-10 23:47:00,WEST,EXPRESS,20.84,40.3
ORD002500,CUST00060,2026-02-20 06:29:00,SOUTH,STANDARD,4.78,55.8
ORD002501,CUST00779,2026-02-03 14:19:00,EAST,STANDARD,1.47,44.3
ORD002502,CUST00165,2026-02-17 11:57:00,WEST,PRIORITY,20.0,99.0
ORD002503,CUST00161,2026-03-29 00:27:00,EAST,STANDARD,9.07,90.9
ORD002504,CUST00971,2026-02-04 04:43:00,CENTRAL,EXPRESS,10.51,24.8
ORD002505,CUST00288,2026-01-17 01:32:00,EAST,EXPRESS,9.49,51.4
ORD002506,CUST01053,2026-02-17 03:12:00,CENTRAL,STANDARD,24.4,78.9
ORD002507,CUST00869,2026-04-15 04:49:00,SOUTH,STANDARD,20.84,29.6
ORD002508,CUST00637,2026-03-03 08:12:00,NORTH,EXPRESS,18.08,98.8
ORD002509,CUST00903,2026-02-11 16:14:00,NORTH,PRIORITY,23.82,26.6
ORD002510,CUST00598,2026-04-29 14:49:00,SOUTH,STANDARD,9.36,98.1
ORD002511,CUST00297,2026-04-11 21:59:00,SOUTH,EXPRESS,6.09,30.3
ORD002512,CUST00131,2026-01-21 07:28:00,EAST,STANDARD,0.8,34.9
ORD002513,CUST00416,2026-04-29 00:20:00,EAST,STANDARD,22.1,45.3
ORD002514,CUST00991,2026-01-22 20:37:00,NORTH,STANDARD,10.32,82.3
ORD002515,CUST00799,2026-05-23 15:44:00,EAST,EXPRESS,22.76,26.4
ORD002516,CUST00110,2026-05-14 08:27:00,CENTRAL,STANDARD,20.54,19.5
ORD002517,CUST00660,2026-03-22 19:58:00,SOUTH,EXPRESS,10.99,58.6
ORD002518,CUST00906,2026-04-28 09:21:00,EAST,STANDARD,14.95,74.6
ORD002519,CUST00521,2026-02-20 03:50:00,EAST,STANDARD,20.26,22.1
ORD002520,CUST00071,2026-02-09 00:48:00,EAST,EXPRESS,22.04,21.2
ORD002521,CUST00097,2026-02-13 12:42:00,NORTH,STANDARD,15.19,86.5
ORD002522,CUST00141,2026-04-08 21:52:00,SOUTH,STANDARD,10.71,61.1
ORD002523,CUST00271,2026-03-23 12:22:00,SOUTH,STANDARD,21.81,38.3
ORD002524,CUST00328,2026-01-28 08:32:00,NORTH,STANDARD,13.48,66.1
ORD002525,CUST01127,2026-05-16 00:07:00,SOUTH,EXPRESS,2.1,90.5
ORD002526,CUST00487,2026-04-09 02:14:00,CENTRAL,EXPRESS,17.07,78.2
ORD002527,CUST00026,2026-03-27 01:21:00,CENTRAL,STANDARD,7.8,58.8
ORD002528,CUST00527,2026-05-08 10:52:00,NORTH,EXPRESS,24.17,109.7
ORD002529,CUST00551,2026-04-13 07:25:00,EAST,EXPRESS,0.88,78.9
ORD002530,CUST00761,2026-01-15 23:34:00,NORTH,EXPRESS,14.69,10.6
ORD002531,CUST00745,2026-03-18 18:23:00,CENTRAL,STANDARD,15.5,41.9
ORD002532,CUST00484,2026-03-22 04:51:00,WEST,EXPRESS,20.31,82.9
ORD002533,CUST00493,2026-04-17 16:23:00,EAST,STANDARD,3.53,48.8
ORD002534,CUST01013,2026-02-08 00:27:00,WEST,STANDARD,13.7,102.4
ORD002535,CUST00287,2026-02-09 19:54:00,EAST,EXPRESS,24.04,36.9
ORD002536,CUST00002,2026-02-24 06:59:00,NORTH,STANDARD,11.54,93.7
ORD002537,CUST00768,2026-02-04 00:45:00,EAST,STANDARD,2.99,48.2
ORD002538,CUST00513,2026-03-12 22:30:00,EAST,STANDARD,24.43,47.1
ORD002539,CUST00773,2026-04-11 14:15:00,CENTRAL,EXPRESS,5.94,4.4
ORD002540,CUST00162,2026-05-20 14:33:00,EAST,STANDARD,4.69,114.3
ORD002541,CUST00989,2026-01-11 17:52:00,WEST,STANDARD,5.73,8.7
ORD002542,CUST00926,2026-02-01 06:13:00,SOUTH,STANDARD,7.16,15.8
ORD002543,CUST00234,2026-03-23 12:07:00,CENTRAL,EXPRESS,23.66,78.6
ORD002544,CUST01067,2026-04-30 16:50:00,EAST,EXPRESS,12.03,34.9
ORD002545,CUST00647,2026-01-30 14:25:00,SOUTH,STANDARD,3.28,34.2
ORD002546,CUST01095,2026-05-01 22:17:00,NORTH,PRIORITY,22.31,2.1
ORD002547,CUST00833,2026-02-14 12:47:00,NORTH,PRIORITY,5.16,12.2
ORD002548,CUST00849,2026-01-20 01:34:00,WEST,STANDARD,15.3,26.9
ORD002549,CUST01077,2026-05-06 19:31:00,CENTRAL,EXPRESS,22.2,7.4
ORD002550,CUST00027,2026-04-02 04:44:00,NORTH,STANDARD,12.45,23.4
ORD002551,CUST00399,2026-03-18 23:57:00,NORTH,EXPRESS,6.2,57.0
ORD002552,CUST00116,2026-02-14 10:15:00,WEST,EXPRESS,15.11,90.2
ORD002553,CUST00700,2026-05-07 17:49:00,WEST,PRIORITY,20.54,28.9
ORD002554,CUST00447,2026-04-21 03:51:00,SOUTH,STANDARD,8.19,115.4
ORD002555,CUST00143,2026-04-20 12:18:00,SOUTH,STANDARD,22.04,8.9
ORD002556,CUST00374,2026-05-09 21:28:00,SOUTH,STANDARD,1.13,83.8
ORD002557,CUST00734,2026-02-17 06:07:00,NORTH,EXPRESS,18.14,67.0
ORD002558,CUST00497,2026-01-02 19:54:00,WEST,STANDARD,13.13,88.7
ORD002559,CUST00627,2026-03-08 05:11:00,CENTRAL,STANDARD,3.56,34.0
ORD002560,CUST00386,2026-03-02 01:46:00,NORTH,STANDARD,12.8,8.9
ORD002561,CUST00394,2026-03-20 07:25:00,WEST,STANDARD,17.37,15.4
ORD002562,CUST00350,2026-05-15 01:09:00,EAST,STANDARD,15.49,105.7
ORD002563,CUST00379,2026-05-14 18:47:00,SOUTH,STANDARD,7.85,2.7
ORD002564,CUST01133,2026-02-19 12:55:00,SOUTH,EXPRESS,16.77,19.7
ORD002565,CUST00631,2026-03-22 04:58:00,WEST,STANDARD,22.38,11.8
ORD002566,CUST00562,2026-01-02 17:14:00,CENTRAL,EXPRESS,7.27,37.8
ORD002567,CUST00134,2026-02-05 07:08:00,WEST,STANDARD,7.91,76.7
ORD002568,CUST00790,2026-01-15 02:27:00,NORTH,STANDARD,5.15,46.6
ORD002569,CUST00073,2026-04-26 16:44:00,SOUTH,STANDARD,9.68,46.4
ORD002570,CUST00479,2026-02-12 10:22:00,CENTRAL,STANDARD,14.3,12.1
ORD002571,CUST00473,2026-05-23 20:54:00,EAST,STANDARD,16.41,103.2
ORD002572,CUST00385,2026-02-19 10:20:00,WEST,STANDARD,20.19,81.3
ORD002573,CUST00428,2026-03-28 06:59:00,EAST,STANDARD,23.94,63.7
ORD002574,CUST00742,2026-05-29 01:23:00,EAST,STANDARD,6.38,67.9
ORD002575,CUST00704,2026-01-05 00:58:00,WEST,STANDARD,8.63,100.1
ORD002576,CUST00765,2026-04-22 01:47:00,EAST,EXPRESS,23.04,101.4
ORD002577,CUST00865,2026-02-21 20:06:00,EAST,STANDARD,15.1,100.9
ORD002578,CUST01126,2026-04-06 11:10:00,SOUTH,STANDARD,19.1,96.0
ORD002579,CUST01042,2026-03-25 03:21:00,SOUTH,PRIORITY,24.65,89.0
ORD002580,CUST00922,2026-04-18 11:34:00,CENTRAL,EXPRESS,6.6,3.0
ORD002581,CUST00888,2026-04-17 14:35:00,NORTH,STANDARD,6.67,53.4
ORD002582,CUST00918,2026-01-19 22:23:00,EAST,STANDARD,20.77,50.8
ORD002583,CUST00157,2026-04-10 01:36:00,CENTRAL,STANDARD,0.7,12.4
ORD002584,CUST00754,2026-04-22 10:10:00,WEST,STANDARD,8.33,106.1
ORD002585,CUST00838,2026-03-16 14:53:00,CENTRAL,EXPRESS,5.89,41.8
ORD002586,CUST00891,2026-01-14 09:00:00,WEST,EXPRESS,13.52,21.0
ORD002587,CUST00069,2026-01-24 22:12:00,EAST,STANDARD,21.58,103.3
ORD002588,CUST00771,2026-02-25 00:27:00,CENTRAL,PRIORITY,1.97,49.9
ORD002589,CUST00834,2026-04-13 01:33:00,NORTH,EXPRESS,5.06,61.9
ORD002590,CUST00290,2026-03-22 05:13:00,CENTRAL,STANDARD,15.11,11.0
ORD002591,CUST01032,2026-03-09 09:37:00,SOUTH,PRIORITY,22.61,59.3
ORD002592,CUST00850,2026-01-27 22:51:00,NORTH,PRIORITY,18.73,26.7
ORD002593,CUST00826,2026-04-03 20:24:00,CENTRAL,STANDARD,18.52,30.1
ORD002594,CUST00864,2026-01-17 09:52:00,WEST,EXPRESS,18.62,6.7
ORD002595,CUST00574,2026-03-07 07:11:00,WEST,STANDARD,10.81,81.3
ORD002596,CUST00085,2026-04-03 23:46:00,CENTRAL,PRIORITY,13.95,106.5
ORD002597,CUST00767,2026-04-22 21:26:00,EAST,EXPRESS,16.32,113.0
ORD002598,CUST00942,2026-05-24 13:22:00,EAST,EXPRESS,21.76,115.5
ORD002599,CUST00860,2026-04-12 18:04:00,WEST,STANDARD,6.78,18.9
ORD002600,CUST00719,2026-02-06 14:35:00,EAST,STANDARD,8.06,57.1
ORD002601,CUST00067,2026-04-28 08:50:00,NORTH,STANDARD,7.09,5.0
ORD002602,CUST00595,2026-05-12 18:00:00,EAST,STANDARD,13.23,115.1
ORD002603,CUST00701,2026-02-03 01:42:00,SOUTH,EXPRESS,3.43,50.0
ORD002604,CUST01169,2026-05-15 09:24:00,NORTH,STANDARD,18.44,98.0
ORD002605,CUST00162,2026-04-20 11:28:00,CENTRAL,STANDARD,14.87,48.5
ORD002606,CUST01029,2026-02-09 09:30:00,WEST,EXPRESS,7.06,51.7
ORD002607,CUST00871,2026-01-18 04:21:00,CENTRAL,EXPRESS,16.27,61.8
ORD002608,CUST00786,2026-04-10 22:19:00,SOUTH,EXPRESS,0.59,45.4
ORD002609,CUST00768,2026-01-04 07:17:00,CENTRAL,EXPRESS,1.88,86.5
ORD002610,CUST00866,2026-02-22 06:33:00,NORTH,STANDARD,20.99,82.0
ORD002611,CUST00138,2026-02-16 09:01:00,NORTH,STANDARD,5.56,11.5
ORD002612,CUST00499,2026-02-09 01:32:00,CENTRAL,STANDARD,2.44,55.0
ORD002613,CUST00933,2026-02-24 17:21:00,EAST,EXPRESS,0.27,40.0
ORD002614,CUST00341,2026-05-12 16:29:00,SOUTH,EXPRESS,12.13,27.9
ORD002615,CUST00848,2026-02-26 16:49:00,WEST,STANDARD,2.57,11.7
ORD002616,CUST00728,2026-04-04 20:12:00,EAST,STANDARD,22.54,116.5
ORD002617,CUST01080,2026-05-22 11:36:00,CENTRAL,STANDARD,4.36,15.2
ORD002618,CUST00156,2026-02-01 08:16:00,CENTRAL,PRIORITY,8.39,97.1
ORD002619,CUST00365,2026-02-09 09:55:00,CENTRAL,STANDARD,21.37,70.9
ORD002620,CUST01092,2026-01-13 02:07:00,EAST,EXPRESS,4.89,16.1
ORD002621,CUST00211,2026-05-06 16:53:00,CENTRAL,EXPRESS,14.44,89.6
ORD002622,CUST00317,2026-03-28 04:59:00,SOUTH,STANDARD,24.76,36.2
ORD002623,CUST00172,2026-03-02 18:00:00,EAST,STANDARD,21.25,114.3
ORD002624,CUST00022,2026-03-24 03:07:00,WEST,STANDARD,16.86,12.9
ORD002625,CUST00621,2026-05-02 01:30:00,EAST,STANDARD,10.29,100.9
ORD002626,CUST00246,2026-05-23 19:21:00,CENTRAL,EXPRESS,4.76,71.3
ORD002627,CUST00699,2026-01-29 01:09:00,NORTH,STANDARD,17.17,112.3
ORD002628,CUST00780,2026-05-06 20:45:00,CENTRAL,STANDARD,1.66,90.7
ORD002629,CUST00275,2026-05-26 21:31:00,NORTH,STANDARD,3.71,99.1
ORD002630,CUST00824,2026-02-01 06:55:00,WEST,EXPRESS,14.3,46.4
ORD002631,CUST00555,2026-04-01 15:32:00,CENTRAL,EXPRESS,17.77,89.7
ORD002632,CUST00721,2026-03-31 20:47:00,SOUTH,EXPRESS,13.87,55.2
ORD002633,CUST00096,2026-04-28 17:44:00,WEST,PRIORITY,6.83,41.4
ORD002634,CUST00297,2026-04-22 07:23:00,EAST,STANDARD,8.5,108.2
ORD002635,CUST00048,2026-05-09 20:43:00,SOUTH,PRIORITY,23.7,48.5
ORD002636,CUST00373,2026-02-17 23:20:00,NORTH,STANDARD,9.09,36.8
ORD002637,CUST00699,2026-01-08 20:00:00,CENTRAL,STANDARD,21.79,76.5
ORD002638,CUST00073,2026-01-18 07:40:00,WEST,STANDARD,21.06,52.3
ORD002639,CUST01008,2026-04-07 21:17:00,CENTRAL,PRIORITY,11.18,105.7
ORD002640,CUST00108,2026-03-18 02:32:00,SOUTH,EXPRESS,3.62,71.4
ORD002641,CUST01139,2026-03-11 19:48:00,NORTH,PRIORITY,12.15,71.1
ORD002642,CUST00675,2026-01-23 07:45:00,EAST,EXPRESS,13.12,95.9
ORD002643,CUST01167,2026-02-23 00:21:00,EAST,STANDARD,17.84,15.5
ORD002644,CUST00491,2026-04-18 09:18:00,EAST,EXPRESS,23.94,49.7
ORD002645,CUST00453,2026-01-24 04:54:00,WEST,STANDARD,20.23,31.4
ORD002646,CUST00680,2026-03-11 10:14:00,SOUTH,STANDARD,4.34,93.1
ORD002647,CUST00338,2026-05-11 18:12:00,CENTRAL,PRIORITY,19.05,14.2
ORD002648,CUST01045,2026-04-04 20:44:00,EAST,STANDARD,18.24,82.1
ORD002649,CUST01029,2026-01-04 14:42:00,CENTRAL,PRIORITY,7.11,96.4
ORD002650,CUST00973,2026-03-03 04:25:00,SOUTH,STANDARD,9.06,24.9
ORD002651,CUST00325,2026-04-02 19:24:00,CENTRAL,STANDARD,13.53,55.4
ORD002652,CUST01079,2026-03-12 11:27:00,SOUTH,STANDARD,8.22,15.3
ORD002653,CUST00686,2026-02-11 00:45:00,EAST,EXPRESS,9.02,38.9
ORD002654,CUST00875,2026-02-13 12:00:00,NORTH,PRIORITY,1.44,114.7
ORD002655,CUST00812,2026-05-24 00:35:00,SOUTH,EXPRESS,2.33,88.6
ORD002656,CUST00259,2026-04-06 16:48:00,EAST,EXPRESS,19.84,26.6
ORD002657,CUST00841,2026-04-11 23:23:00,NORTH,STANDARD,13.09,31.2
ORD002658,CUST00418,2026-02-06 00:40:00,EAST,STANDARD,1.99,102.7
ORD002659,CUST00768,2026-05-25 21:29:00,CENTRAL,STANDARD,24.67,58.8
ORD002660,CUST00502,2026-04-17 21:16:00,SOUTH,EXPRESS,1.21,107.0
ORD002661,CUST00283,2026-04-01 12:03:00,SOUTH,STANDARD,8.45,25.5
ORD002662,CUST00715,2026-03-16 15:56:00,WEST,EXPRESS,23.15,19.3
ORD002663,CUST00350,2026-01-16 19:31:00,EAST,PRIORITY,18.12,102.1
ORD002664,CUST01125,2026-01-26 12:15:00,NORTH,PRIORITY,9.78,50.6
ORD002665,CUST01049,2026-02-18 20:31:00,EAST,EXPRESS,0.26,67.8
ORD002666,CUST01167,2026-01-19 11:08:00,CENTRAL,STANDARD,11.51,45.6
ORD002667,CUST00613,2026-01-18 17:19:00,EAST,EXPRESS,4.3,25.5
ORD002668,CUST00501,2026-04-05 10:20:00,EAST,EXPRESS,12.0,53.4
ORD002669,CUST01193,2026-01-07 22:20:00,WEST,STANDARD,8.29,87.3
ORD002670,CUST01100,2026-03-27 22:44:00,WEST,STANDARD,21.52,96.3
ORD002671,CUST01193,2026-02-18 14:33:00,CENTRAL,EXPRESS,1.53,49.2
ORD002672,CUST00956,2026-01-24 00:05:00,NORTH,EXPRESS,2.92,114.0
ORD002673,CUST00590,2026-04-23 03:03:00,EAST,STANDARD,1.98,107.4
ORD002674,CUST01025,2026-03-03 13:21:00,WEST,STANDARD,5.74,33.2
ORD002675,CUST01094,2026-03-02 02:32:00,EAST,STANDARD,15.57,38.4
ORD002676,CUST00037,2026-05-22 09:06:00,CENTRAL,EXPRESS,20.95,58.8
ORD002677,CUST01028,2026-01-19 00:56:00,WEST,STANDARD,4.05,107.9
ORD002678,CUST00489,2026-02-09 02:22:00,EAST,STANDARD,7.65,56.3
ORD002679,CUST00197,2026-02-16 13:51:00,WEST,EXPRESS,12.33,97.3
ORD002680,CUST00697,2026-01-08 20:21:00,CENTRAL,EXPRESS,12.58,34.7
ORD002681,CUST00053,2026-02-05 00:19:00,CENTRAL,EXPRESS,2.7,10.3
ORD002682,CUST00073,2026-03-12 00:18:00,WEST,STANDARD,16.23,69.4
ORD002683,CUST01084,2026-02-27 03:46:00,EAST,EXPRESS,10.07,84.7
ORD002684,CUST01199,2026-03-19 11:26:00,WEST,STANDARD,6.4,119.8
ORD002685,CUST00730,2026-05-09 06:27:00,CENTRAL,STANDARD,1.33,7.9
ORD002686,CUST00438,2026-02-12 04:59:00,EAST,EXPRESS,18.88,73.8
ORD002687,CUST00959,2026-02-26 15:55:00,SOUTH,STANDARD,7.88,74.1
ORD002688,CUST01163,2026-03-17 14:59:00,WEST,EXPRESS,22.13,114.1
ORD002689,CUST00106,2026-03-25 07:30:00,SOUTH,EXPRESS,19.4,53.0
ORD002690,CUST00702,2026-02-03 06:52:00,WEST,STANDARD,18.29,97.4
ORD002691,CUST01072,2026-03-13 07:25:00,WEST,PRIORITY,2.77,97.4
ORD002692,CUST00661,2026-01-30 04:58:00,WEST,STANDARD,2.88,59.2
ORD002693,CUST00808,2026-05-19 06:43:00,EAST,STANDARD,6.75,75.9
ORD002694,CUST00650,2026-02-21 06:03:00,EAST,PRIORITY,2.91,12.6
ORD002695,CUST00783,2026-03-24 04:42:00,SOUTH,STANDARD,0.65,41.2
ORD002696,CUST00911,2026-05-12 17:40:00,WEST,STANDARD,19.55,64.9
ORD002697,CUST00783,2026-05-03 08:35:00,SOUTH,STANDARD,23.66,32.1
ORD002698,CUST00200,2026-01-21 12:14:00,SOUTH,STANDARD,13.63,109.5
ORD002699,CUST00987,2026-05-22 19:52:00,WEST,PRIORITY,11.82,58.5
ORD002700,CUST00486,2026-05-22 10:07:00,WEST,STANDARD,18.56,45.4
ORD002701,CUST00135,2026-04-27 02:56:00,WEST,STANDARD,2.53,18.5
ORD002702,CUST00799,2026-05-29 10:04:00,CENTRAL,STANDARD,5.81,99.4
ORD002703,CUST00821,2026-02-16 23:33:00,CENTRAL,STANDARD,7.6,71.1
ORD002704,CUST00473,2026-04-22 03:44:00,NORTH,STANDARD,22.81,95.7
ORD002705,CUST00032,2026-02-12 00:33:00,EAST,STANDARD,20.4,119.8
ORD002706,CUST00766,2026-04-12 22:47:00,CENTRAL,STANDARD,10.05,65.8
ORD002707,CUST00947,2026-02-20 17:25:00,SOUTH,STANDARD,8.44,30.3
ORD002708,CUST00699,2026-02-01 12:55:00,WEST,EXPRESS,3.69,14.5
ORD002709,CUST00933,2026-03-09 00:44:00,EAST,STANDARD,3.71,101.3
ORD002710,CUST00611,2026-02-05 05:24:00,CENTRAL,EXPRESS,0.31,44.1
ORD002711,CUST00638,2026-03-03 19:03:00,EAST,STANDARD,5.6,83.1
ORD002712,CUST00182,2026-01-28 15:43:00,CENTRAL,STANDARD,2.35,40.3
ORD002713,CUST00452,2026-03-03 22:33:00,CENTRAL,STANDARD,12.42,59.7
ORD002714,CUST00117,2026-04-15 14:02:00,EAST,STANDARD,6.49,112.0
ORD002715,CUST00804,2026-02-16 08:59:00,CENTRAL,EXPRESS,19.07,76.1
ORD002716,CUST00237,2026-05-18 21:15:00,CENTRAL,STANDARD,20.85,55.4
ORD002717,CUST00574,2026-02-11 02:35:00,EAST,STANDARD,23.86,101.3
ORD002718,CUST00968,2026-05-19 15:49:00,SOUTH,STANDARD,5.8,32.4
ORD002719,CUST00541,2026-03-04 04:43:00,NORTH,EXPRESS,7.69,34.4
ORD002720,CUST00445,2026-01-22 13:28:00,CENTRAL,STANDARD,8.74,3.3
ORD002721,CUST00106,2026-03-25 01:59:00,CENTRAL,EXPRESS,14.68,112.8
ORD002722,CUST00105,2026-03-30 09:08:00,CENTRAL,STANDARD,7.81,54.5
ORD002723,CUST00945,2026-01-28 12:44:00,CENTRAL,STANDARD,11.51,20.8
ORD002724,CUST00051,2026-05-19 06:40:00,SOUTH,STANDARD,15.3,31.7
ORD002725,CUST00024,2026-03-21 05:37:00,WEST,EXPRESS,18.28,22.7
ORD002726,CUST01123,2026-03-28 23:14:00,NORTH,EXPRESS,21.59,106.1
ORD002727,CUST00960,2026-01-08 16:36:00,SOUTH,STANDARD,22.35,49.3
ORD002728,CUST00910,2026-01-13 22:46:00,NORTH,STANDARD,11.06,29.4
ORD002729,CUST00860,2026-02-01 15:11:00,SOUTH,EXPRESS,1.01,65.2
ORD002730,CUST00496,2026-01-10 16:41:00,SOUTH,STANDARD,14.82,28.3
ORD002731,CUST00057,2026-03-11 00:50:00,CENTRAL,PRIORITY,6.61,28.0
ORD002732,CUST00897,2026-04-09 03:11:00,WEST,STANDARD,3.69,37.4
ORD002733,CUST00100,2026-01-07 06:12:00,WEST,EXPRESS,6.77,64.2
ORD002734,CUST00503,2026-01-20 15:53:00,NORTH,PRIORITY,15.87,92.0
ORD002735,CUST00742,2026-03-05 23:26:00,EAST,PRIORITY,13.33,1.8
ORD002736,CUST00062,2026-03-29 13:42:00,CENTRAL,EXPRESS,23.79,66.5
ORD002737,CUST00087,2026-02-11 21:08:00,CENTRAL,PRIORITY,4.39,30.6
ORD002738,CUST00668,2026-04-13 05:28:00,WEST,PRIORITY,23.08,114.2
ORD002739,CUST01159,2026-04-06 17:30:00,WEST,STANDARD,22.16,60.2
ORD002740,CUST00356,2026-04-16 03:47:00,NORTH,STANDARD,16.73,47.7
ORD002741,CUST00481,2026-02-05 16:38:00,SOUTH,STANDARD,12.76,57.0
ORD002742,CUST00694,2026-05-05 21:49:00,NORTH,STANDARD,0.73,82.1
ORD002743,CUST00740,2026-02-24 10:02:00,EAST,PRIORITY,1.86,33.8
ORD002744,CUST00832,2026-03-17 19:23:00,SOUTH,EXPRESS,8.12,89.0
ORD002745,CUST01170,2026-03-23 16:21:00,EAST,STANDARD,20.67,28.3
ORD002746,CUST01112,2026-05-27 19:08:00,SOUTH,STANDARD,14.41,45.3
ORD002747,CUST00443,2026-03-14 16:26:00,CENTRAL,EXPRESS,0.46,6.8
ORD002748,CUST00276,2026-03-15 07:27:00,WEST,STANDARD,18.59,64.3
ORD002749,CUST00015,2026-01-18 15:55:00,EAST,STANDARD,2.85,52.4
ORD002750,CUST00151,2026-04-15 06:44:00,SOUTH,STANDARD,21.24,19.4
ORD002751,CUST00306,2026-04-14 02:58:00,WEST,EXPRESS,20.82,69.5
ORD002752,CUST00212,2026-03-04 19:31:00,CENTRAL,PRIORITY,15.86,45.3
ORD002753,CUST00433,2026-05-27 06:18:00,CENTRAL,EXPRESS,2.27,72.6
ORD002754,CUST00635,2026-02-03 15:48:00,EAST,STANDARD,11.8,29.3
ORD002755,CUST00709,2026-04-20 17:04:00,NORTH,STANDARD,13.73,83.5
ORD002756,CUST00890,2026-05-10 04:31:00,WEST,STANDARD,22.07,31.7
ORD002757,CUST00624,2026-04-24 14:20:00,WEST,STANDARD,4.29,117.0
ORD002758,CUST00630,2026-02-10 19:25:00,CENTRAL,EXPRESS,16.26,100.4
ORD002759,CUST01094,2026-04-29 01:59:00,NORTH,EXPRESS,3.31,57.0
ORD002760,CUST00020,2026-04-20 17:35:00,NORTH,STANDARD,8.99,28.1
ORD002761,CUST00831,2026-03-11 18:44:00,SOUTH,STANDARD,6.69,19.3
ORD002762,CUST00550,2026-04-25 20:27:00,NORTH,PRIORITY,17.03,18.6
ORD002763,CUST00943,2026-02-03 19:25:00,SOUTH,STANDARD,22.8,31.8
ORD002764,CUST01069,2026-02-18 15:42:00,SOUTH,PRIORITY,19.97,26.9
ORD002765,CUST00336,2026-01-29 23:56:00,CENTRAL,STANDARD,6.21,95.5
ORD002766,CUST00977,2026-05-26 09:14:00,NORTH,PRIORITY,6.38,71.8
ORD002767,CUST00617,2026-03-26 21:29:00,SOUTH,STANDARD,0.46,86.6
ORD002768,CUST00886,2026-02-24 23:24:00,WEST,STANDARD,21.64,77.7
ORD002769,CUST01002,2026-02-15 15:43:00,EAST,STANDARD,16.53,7.2
ORD002770,CUST00295,2026-05-13 01:43:00,NORTH,EXPRESS,11.18,44.3
ORD002771,CUST00627,2026-02-12 08:07:00,CENTRAL,STANDARD,0.68,39.0
ORD002772,CUST00456,2026-03-03 02:54:00,WEST,STANDARD,20.72,99.3
ORD002773,CUST00986,2026-02-12 13:33:00,EAST,STANDARD,15.8,100.8
ORD002774,CUST00367,2026-01-29 00:24:00,EAST,EXPRESS,23.35,3.6
ORD002775,CUST00323,2026-01-11 06:08:00,SOUTH,STANDARD,1.31,110.0
ORD002776,CUST00059,2026-03-30 23:48:00,NORTH,STANDARD,9.04,64.6
ORD002777,CUST00108,2026-02-20 00:25:00,SOUTH,STANDARD,16.26,82.8
ORD002778,CUST00321,2026-03-09 20:23:00,EAST,EXPRESS,3.46,28.7
ORD002779,CUST00187,2026-02-15 15:56:00,EAST,PRIORITY,8.86,89.4
ORD002780,CUST00644,2026-03-07 09:52:00,WEST,PRIORITY,22.37,47.7
ORD002781,CUST00569,2026-03-16 19:28:00,SOUTH,STANDARD,19.64,15.3
ORD002782,CUST00886,2026-02-13 11:25:00,EAST,STANDARD,21.88,1.1
ORD002783,CUST00593,2026-01-29 06:08:00,NORTH,STANDARD,14.15,46.9
ORD002784,CUST00389,2026-05-06 02:28:00,SOUTH,EXPRESS,10.68,109.6
ORD002785,CUST00224,2026-01-09 06:48:00,NORTH,PRIORITY,19.18,50.7
ORD002786,CUST01052,2026-04-06 17:20:00,CENTRAL,STANDARD,13.54,25.6
ORD002787,CUST00791,2026-02-14 12:00:00,CENTRAL,STANDARD,10.31,61.5
ORD002788,CUST00862,2026-04-19 17:27:00,NORTH,PRIORITY,15.77,79.6
ORD002789,CUST01099,2026-05-19 08:39:00,SOUTH,STANDARD,4.57,5.1
ORD002790,CUST01135,2026-01-21 16:28:00,EAST,STANDARD,15.88,55.5
ORD002791,CUST00955,2026-04-05 03:24:00,SOUTH,EXPRESS,17.86,4.4
ORD002792,CUST01066,2026-05-19 15:31:00,CENTRAL,STANDARD,24.72,45.2
ORD002793,CUST00419,2026-03-17 04:33:00,WEST,EXPRESS,6.65,58.2
ORD002794,CUST00921,2026-03-10 01:48:00,NORTH,EXPRESS,8.57,59.5
ORD002795,CUST00726,2026-03-20 17:32:00,NORTH,STANDARD,15.27,44.5
ORD002796,CUST00100,2026-04-25 04:14:00,WEST,STANDARD,23.31,2.9
ORD002797,CUST00709,2026-03-20 06:14:00,EAST,EXPRESS,5.51,92.7
ORD002798,CUST01015,2026-05-06 09:47:00,CENTRAL,STANDARD,14.88,20.1
ORD002799,CUST01122,2026-03-29 17:16:00,SOUTH,STANDARD,2.77,32.3
ORD002800,CUST00119,2026-03-04 12:39:00,EAST,STANDARD,0.98,119.2
ORD002801,CUST00823,2026-04-26 03:18:00,WEST,STANDARD,12.85,17.1
ORD002802,CUST00578,2026-02-15 12:43:00,CENTRAL,STANDARD,16.85,4.3
ORD002803,CUST00641,2026-01-29 21:38:00,CENTRAL,STANDARD,23.43,118.3
ORD002804,CUST00846,2026-02-27 10:17:00,EAST,STANDARD,9.81,61.9
ORD002805,CUST01069,2026-04-21 12:03:00,WEST,STANDARD,8.55,54.8
ORD002806,CUST00266,2026-02-11 02:39:00,EAST,STANDARD,9.68,56.7
