ORDER_ID,COURIER,WAREHOUSE,HANDOFFS,PRIOR_DELAYS,DELIVERY_DELAY_MINUTES
ORD003187,CityHop,WH-A1,0,1,77.9
ORD003188,CityHop,WH-A1,3,4,67.2
ORD003189,MetroDash,WH-B2,1,0,42.3
ORD003190,RapidoLog,WH-B2,2,0,70.0
ORD003191,RapidoLog,WH-D4,2,6,70.6
ORD003192,MetroDash,WH-B2,5,6,65.0
ORD003193,CityHop,WH-C3,5,1,75.7
ORD003194,NovaShip,WH-A1,3,1,38.7
ORD003195,RapidoLog,WH-C3,0,7,66.4
ORD003196,CityHop,WH-B2,0,3,62.8
ORD003197,CityHop,WH-A1,2,4,86.4
ORD003198,NovaShip,WH-B2,5,6,103.5
ORD003199,NovaShip,WH-C3,2,4,97.4
ORD003200,SwiftRun,WH-D4,5,5,64.9
ORD003201,SwiftRun,WH-C3,1,3,65.6
ORD003202,SwiftRun,WH-B2,1,5,46.9
ORD003203,NovaShip,WH-A1,2,4,71.9
ORD003204,NovaShip,WH-C3,1,1,37.2
ORD003205,NovaShip,WH-B2,5,0,78.8
ORD003206,SwiftRun,WH-A1,4,3,48.2
ORD003207,NovaShip,WH-C3,3,7,81.8
ORD003208,CityHop,WH-B2,4,1,96.1
ORD003209,NovaShip,WH-B2,3,4,76.9
ORD003210,RapidoLog,WH-A1,2,5,59.6
ORD003211,NovaShip,WH-C3,2,4,54.3
ORD003212,NovaShip,WH-C3,4,1,79.0
ORD003213,RapidoLog,WH-C3,0,3,39.3
ORD003214,MetroDash,WH-C3,2,8,87.1
ORD003215,RapidoLog,WH-D4,2,4,64.4
ORD003216,SwiftRun,WH-B2,1,8,79.8
ORD003217,NovaShip,WH-D4,4,0,77.3
ORD003218,NovaShip,WH-D4,3,4,78.5
ORD003219,RapidoLog,WH-D4,0,2,60.4
ORD003220,SwiftRun,WH-D4,2,1,47.3
ORD003221,MetroDash,WH-A1,2,5,87.3
ORD003222,SwiftRun,WH-C3,2,5,79.1
ORD003223,CityHop,WH-C3,3,2,82.9
ORD003224,RapidoLog,WH-D4,3,8,103.9
ORD003225,NovaShip,WH-A1,0,8,53.5
ORD003226,RapidoLog,WH-C3,1,1,65.8
ORD003227,SwiftRun,WH-B2,0,6,57.9
ORD003228,SwiftRun,WH-C3,2,8,84.1
ORD003229,SwiftRun,WH-B2,3,4,79.1
ORD003230,RapidoLog,WH-A1,1,0,56.8
ORD003231,SwiftRun,WH-B2,4,4,66.0
ORD003232,CityHop,WH-B2,5,0,86.8
ORD003233,RapidoLog,WH-D4,2,7,56.2
ORD003234,MetroDash,WH-B2,3,6,74.3
ORD003235,NovaShip,WH-D4,3,4,98.6
ORD003236,CityHop,WH-D4,4,3,88.5
ORD003237,RapidoLog,WH-D4,2,2,72.0
ORD003238,NovaShip,WH-D4,2,6,81.1
ORD003239,NovaShip,WH-B2,1,2,80.2
ORD003240,MetroDash,WH-D4,1,3,79.4
ORD003241,SwiftRun,WH-B2,4,6,57.3
ORD003242,CityHop,WH-C3,4,6,102.3
ORD003243,CityHop,WH-D4,4,6,91.3
ORD003244,RapidoLog,WH-D4,2,4,42.5
ORD003245,RapidoLog,WH-A1,2,6,29.7
ORD003246,NovaShip,WH-D4,3,4,85.3
ORD003247,SwiftRun,WH-A1,4,8,49.8
ORD003248,CityHop,WH-C3,0,8,89.5
ORD003249,NovaShip,WH-D4,3,6,93.9
ORD003250,MetroDash,WH-B2,4,1,55.1
ORD003251,SwiftRun,WH-D4,0,0,39.7
ORD003252,CityHop,WH-D4,2,0,87.7
ORD003253,RapidoLog,WH-A1,0,4,58.4
ORD003254,RapidoLog,WH-D4,5,5,131.5
ORD003255,MetroDash,WH-A1,3,8,69.1
ORD003256,MetroDash,WH-A1,2,3,90.1
ORD003257,RapidoLog,WH-D4,3,5,60.9
ORD003258,NovaShip,WH-A1,3,2,74.0
ORD003259,MetroDash,WH-A1,5,3,78.2
ORD003260,CityHop,WH-D4,4,7,76.6
ORD003261,SwiftRun,WH-B2,0,8,71.6
ORD003262,NovaShip,WH-B2,5,3,88.4
ORD003263,CityHop,WH-A1,3,5,102.7
ORD003264,MetroDash,WH-A1,1,4,79.8
ORD003265,CityHop,WH-A1,4,0,93.0
ORD003266,CityHop,WH-A1,0,3,60.4
ORD003267,RapidoLog,WH-B2,1,0,51.3
ORD003268,NovaShip,WH-C3,0,6,78.3
ORD003269,SwiftRun,WH-D4,0,4,29.4
ORD003270,MetroDash,WH-B2,5,7,113.7
ORD003271,NovaShip,WH-D4,2,0,65.6
ORD003272,SwiftRun,WH-C3,5,5,101.8
ORD003273,SwiftRun,WH-D4,4,3,66.1
ORD003274,SwiftRun,WH-D4,2,4,64.0
ORD003275,SwiftRun,WH-D4,3,5,88.0
ORD003276,MetroDash,WH-D4,0,2,69.4
ORD003277,SwiftRun,WH-A1,4,6,61.4
ORD003278,SwiftRun,WH-A1,4,4,71.3
ORD003279,MetroDash,WH-B2,3,6,72.5
ORD003280,SwiftRun,WH-A1,2,7,77.0
ORD003281,NovaShip,WH-C3,3,6,93.5
ORD003282,NovaShip,WH-A1,4,2,87.0
ORD003283,MetroDash,WH-C3,3,3,79.3
ORD003284,NovaShip,WH-B2,2,0,58.6
ORD003285,NovaShip,WH-D4,5,7,99.4
ORD003286,CityHop,WH-D4,3,3,100.4
ORD003287,CityHop,WH-B2,4,3,88.7
ORD003288,SwiftRun,WH-B2,0,6,44.5
ORD003289,NovaShip,WH-A1,4,6,108.7
ORD003290,NovaShip,WH-D4,4,3,58.8
ORD003291,RapidoLog,WH-C3,1,3,68.9
ORD003292,NovaShip,WH-D4,2,7,100.7
ORD003293,NovaShip,WH-B2,2,5,83.9
ORD003294,RapidoLog,WH-D4,2,0,51.2
ORD003295,SwiftRun,WH-C3,2,7,65.1
ORD003296,MetroDash,WH-C3,1,4,58.1
ORD003297,CityHop,WH-D4,2,0,105.0
ORD003298,MetroDash,WH-D4,4,5,75.2
ORD003299,MetroDash,WH-B2,4,1,45.2
ORD003300,CityHop,WH-B2,4,4,88.1
ORD003301,MetroDash,WH-D4,5,7,97.8
ORD003302,NovaShip,WH-A1,4,8,110.9
ORD003303,NovaShip,WH-B2,2,7,63.5
ORD003304,RapidoLog,WH-A1,1,4,30.6
ORD003305,RapidoLog,WH-C3,5,2,68.4
ORD003306,SwiftRun,WH-B2,2,4,69.5
ORD003307,RapidoLog,WH-A1,3,3,57.9
ORD003308,CityHop,WH-D4,5,0,81.4
ORD003309,SwiftRun,WH-A1,3,5,55.5
ORD003310,SwiftRun,WH-B2,1,4,71.3
ORD003311,NovaShip,WH-C3,3,4,71.6
ORD003312,CityHop,WH-A1,1,8,85.2
ORD003313,CityHop,WH-A1,3,1,84.8
ORD003314,CityHop,WH-B2,1,1,65.7
ORD003315,NovaShip,WH-C3,4,1,58.7
ORD003316,NovaShip,WH-B2,4,1,72.9
ORD003317,MetroDash,WH-A1,0,7,55.7
ORD003318,NovaShip,WH-D4,3,5,80.3
ORD003319,NovaShip,WH-A1,1,6,39.7
ORD003320,CityHop,WH-B2,1,1,58.5
ORD003321,CityHop,WH-B2,1,1,31.2
ORD003322,CityHop,WH-A1,5,2,79.0
ORD003323,SwiftRun,WH-B2,1,0,67.0
ORD003324,RapidoLog,WH-D4,3,0,56.8
ORD003325,NovaShip,WH-D4,5,6,92.7
ORD003326,MetroDash,WH-A1,0,7,65.3
ORD003327,MetroDash,WH-A1,2,1,58.7
ORD003328,CityHop,WH-B2,3,5,83.8
ORD003329,MetroDash,WH-B2,3,6,77.0
ORD003330,SwiftRun,WH-B2,4,3,48.0
ORD003331,RapidoLog,WH-D4,4,0,41.8
ORD003332,RapidoLog,WH-B2,0,8,50.5
ORD003333,NovaShip,WH-B2,5,1,69.6
ORD003334,SwiftRun,WH-D4,3,5,64.0
ORD003335,CityHop,WH-D4,1,5,75.7
ORD003336,NovaShip,WH-C3,0,4,92.9
ORD003337,NovaShip,WH-C3,2,1,76.6
ORD003338,SwiftRun,WH-D4,1,5,70.8
ORD003339,SwiftRun,WH-B2,3,3,66.9
ORD003340,MetroDash,WH-B2,1,4,68.6
ORD003341,SwiftRun,WH-B2,5,2,76.5
ORD003342,NovaShip,WH-B2,2,4,88.6
ORD003343,MetroDash,WH-D4,5,5,107.4
ORD003344,MetroDash,WH-B2,0,0,46.2
ORD003345,CityHop,WH-C3,5,0,94.7
ORD003346,NovaShip,WH-C3,5,1,78.7
ORD003347,CityHop,WH-A1,4,1,66.2
ORD003348,MetroDash,WH-B2,0,4,62.6
ORD003349,MetroDash,WH-A1,2,3,72.1
ORD003350,CityHop,WH-A1,0,0,35.0
ORD003351,SwiftRun,WH-B2,2,5,69.8
ORD003352,MetroDash,WH-B2,5,3,100.2
ORD003353,SwiftRun,WH-D4,5,8,84.0
ORD003354,MetroDash,WH-D4,3,1,71.2
ORD003355,MetroDash,WH-D4,5,2,72.7
ORD003356,NovaShip,WH-D4,4,1,83.7
ORD003357,SwiftRun,WH-D4,4,6,86.3
ORD003358,CityHop,WH-B2,4,1,83.1
ORD003359,CityHop,WH-C3,2,3,70.9
ORD003360,NovaShip,WH-C3,3,7,64.3
ORD003361,CityHop,WH-B2,3,8,104.7
ORD003362,CityHop,WH-C3,0,7,80.1
ORD003363,NovaShip,WH-B2,5,2,99.5
ORD003364,CityHop,WH-A1,4,4,90.1
ORD003365,SwiftRun,WH-D4,2,7,57.1
ORD003366,RapidoLog,WH-D4,0,8,71.4
ORD003367,CityHop,WH-D4,0,4,62.6
ORD003368,SwiftRun,WH-B2,1,2,31.5
ORD003369,SwiftRun,WH-D4,1,2,41.3
ORD003370,CityHop,WH-A1,1,0,73.8
ORD003371,NovaShip,WH-B2,2,6,68.7
ORD003372,MetroDash,WH-A1,0,8,46.8
ORD003373,CityHop,WH-D4,2,1,65.2
ORD003374,MetroDash,WH-C3,1,7,77.5
ORD003375,CityHop,WH-A1,5,5,98.8
ORD003376,SwiftRun,WH-A1,0,0,29.5
ORD003377,NovaShip,WH-B2,0,0,42.5
ORD003378,RapidoLog,WH-B2,5,5,93.2
ORD003379,SwiftRun,WH-D4,0,5,31.0
ORD003380,CityHop,WH-C3,1,7,79.8
ORD003381,CityHop,WH-A1,4,1,73.5
ORD003382,CityHop,WH-B2,2,8,72.2
ORD003383,MetroDash,WH-A1,2,0,60.1
ORD003384,RapidoLog,WH-B2,2,4,86.7
ORD003385,RapidoLog,WH-D4,2,4,83.8
ORD003386,SwiftRun,WH-A1,3,0,46.5
ORD003387,NovaShip,WH-D4,1,7,74.0
ORD003388,NovaShip,WH-C3,5,4,110.5
ORD003389,CityHop,WH-A1,3,2,76.1
ORD003390,SwiftRun,WH-B2,1,4,30.1
ORD003391,SwiftRun,WH-D4,2,3,57.5
ORD003392,NovaShip,WH-C3,1,8,97.6
ORD003393,MetroDash,WH-B2,3,1,54.1
ORD003394,NovaShip,WH-C3,5,5,75.9
ORD003395,SwiftRun,WH-D4,5,4,56.5
ORD003396,CityHop,WH-A1,1,3,54.9
ORD003397,CityHop,WH-A1,5,4,98.6
ORD003398,NovaShip,WH-A1,0,0,42.0
ORD003399,NovaShip,WH-B2,0,7,70.2
ORD003400,MetroDash,WH-D4,3,7,104.0
ORD003401,CityHop,WH-B2,1,7,86.0
ORD003402,SwiftRun,WH-C3,0,0,60.3
ORD003403,CityHop,WH-B2,5,4,101.0
ORD003404,RapidoLog,WH-A1,2,5,60.2
ORD003405,NovaShip,WH-B2,0,8,53.0
ORD003406,RapidoLog,WH-B2,0,2,48.4
ORD003407,SwiftRun,WH-B2,5,7,67.1
ORD003408,SwiftRun,WH-D4,1,2,35.5
ORD003409,NovaShip,WH-C3,2,2,63.4
ORD003410,CityHop,WH-D4,2,1,67.0
ORD003411,SwiftRun,WH-A1,3,0,43.8
ORD003412,SwiftRun,WH-B2,0,0,68.8
ORD003413,RapidoLog,WH-C3,2,8,80.8
ORD003414,RapidoLog,WH-B2,1,6,67.2
ORD003415,RapidoLog,WH-C3,0,8,41.2
ORD003416,CityHop,WH-C3,0,4,69.1
ORD003417,CityHop,WH-B2,4,4,110.9
ORD003418,NovaShip,WH-D4,4,8,87.3
ORD003419,SwiftRun,WH-A1,3,6,78.5
ORD003420,RapidoLog,WH-C3,1,7,83.8
ORD003421,SwiftRun,WH-D4,5,4,69.9
ORD003422,SwiftRun,WH-C3,3,0,63.9
ORD003423,NovaShip,WH-D4,2,6,58.6
ORD003424,MetroDash,WH-B2,3,3,62.3
ORD003425,MetroDash,WH-A1,1,3,70.8
ORD003426,CityHop,WH-B2,1,4,58.9
ORD003427,SwiftRun,WH-C3,3,8,64.0
ORD003428,MetroDash,WH-D4,2,3,88.4
ORD003429,NovaShip,WH-D4,5,7,118.7
ORD003430,RapidoLog,WH-A1,2,3,45.4
ORD003431,SwiftRun,WH-D4,2,4,58.8
ORD003432,MetroDash,WH-A1,2,7,98.3
ORD003433,CityHop,WH-D4,3,1,68.2
ORD003434,CityHop,WH-B2,5,1,82.9
ORD003435,CityHop,WH-B2,0,2,67.6
ORD003436,CityHop,WH-A1,0,7,90.0
ORD003437,NovaShip,WH-C3,2,6,68.2
ORD003438,RapidoLog,WH-D4,0,4,83.8
ORD003439,SwiftRun,WH-D4,5,4,61.5
ORD003440,RapidoLog,WH-D4,3,6,77.8
ORD003441,CityHop,WH-B2,4,6,104.4
ORD003442,NovaShip,WH-D4,4,2,89.2
ORD003443,CityHop,WH-B2,1,0,35.3
ORD003444,NovaShip,WH-D4,5,3,109.7
ORD003445,CityHop,WH-D4,3,3,88.4
ORD003446,NovaShip,WH-B2,1,0,47.4
ORD003447,RapidoLog,WH-C3,2,8,61.1
ORD003448,RapidoLog,WH-A1,2,1,58.4
ORD003449,NovaShip,WH-B2,2,1,84.4
ORD003450,CityHop,WH-C3,3,6,99.6
ORD003451,CityHop,WH-D4,5,4,109.2
ORD003452,NovaShip,WH-A1,5,6,113.9
ORD003453,MetroDash,WH-B2,3,8,60.5
ORD003454,NovaShip,WH-A1,0,0,41.0
ORD003455,NovaShip,WH-C3,5,2,78.9
ORD003456,CityHop,WH-A1,4,0,53.3
ORD003457,CityHop,WH-D4,5,2,93.7
ORD003458,CityHop,WH-A1,4,2,99.9
ORD003459,SwiftRun,WH-C3,0,3,51.2
ORD003460,MetroDash,WH-A1,1,4,50.5
ORD003461,CityHop,WH-A1,5,3,79.0
ORD003462,NovaShip,WH-D4,0,2,62.3
ORD003463,NovaShip,WH-A1,3,7,99.4
ORD003464,RapidoLog,WH-D4,5,3,72.0
ORD003465,MetroDash,WH-D4,2,7,86.8
ORD003466,RapidoLog,WH-D4,3,1,97.9
ORD003467,MetroDash,WH-C3,1,7,79.7
ORD003468,MetroDash,WH-B2,4,0,37.1
ORD003469,CityHop,WH-B2,2,7,83.9
ORD003470,RapidoLog,WH-A1,5,1,66.2
ORD003471,CityHop,WH-D4,5,1,116.5
ORD003472,SwiftRun,WH-D4,5,5,90.2
ORD003473,CityHop,WH-B2,3,4,81.1
ORD003474,MetroDash,WH-B2,5,0,76.8
ORD003475,NovaShip,WH-B2,2,2,81.3
ORD003476,MetroDash,WH-B2,4,5,80.9
ORD003477,RapidoLog,WH-B2,5,2,55.5
ORD003478,CityHop,WH-D4,0,7,87.5
ORD003479,CityHop,WH-D4,5,3,104.4
ORD003480,SwiftRun,WH-C3,2,6,70.9
ORD003481,SwiftRun,WH-C3,0,7,60.9
ORD003482,RapidoLog,WH-A1,0,3,68.6
ORD003483,CityHop,WH-C3,5,2,113.9
ORD003484,NovaShip,WH-C3,5,3,96.4
ORD003485,SwiftRun,WH-C3,1,6,52.1
ORD003486,NovaShip,WH-B2,0,0,62.4
ORD003487,MetroDash,WH-B2,4,5,117.3
ORD003488,RapidoLog,WH-C3,1,0,39.5
ORD003489,RapidoLog,WH-D4,3,0,68.3
ORD003490,NovaShip,WH-C3,5,8,104.2
ORD003491,NovaShip,WH-D4,4,2,92.4
ORD003492,RapidoLog,WH-B2,4,7,71.2
ORD003493,MetroDash,WH-C3,3,2,73.0
ORD003494,MetroDash,WH-D4,0,4,53.7
ORD003495,CityHop,WH-D4,3,6,86.6
ORD003496,NovaShip,WH-D4,1,8,66.0
ORD003497,NovaShip,WH-B2,2,4,70.3
ORD003498,NovaShip,WH-C3,0,8,62.0
ORD003499,CityHop,WH-A1,4,8,90.1
ORD003500,MetroDash,WH-C3,3,6,79.3
ORD003501,RapidoLog,WH-B2,5,8,89.5
ORD003502,CityHop,WH-B2,0,0,47.2
ORD003503,MetroDash,WH-B2,3,3,67.5
ORD003504,MetroDash,WH-A1,4,6,78.0
ORD003505,SwiftRun,WH-B2,0,7,29.1
ORD003506,NovaShip,WH-A1,3,6,66.3
ORD003507,CityHop,WH-B2,4,7,111.8
ORD003508,SwiftRun,WH-D4,0,2,64.6
ORD003509,SwiftRun,WH-A1,4,3,78.8
ORD003510,NovaShip,WH-A1,1,3,43.1
ORD003511,NovaShip,WH-B2,1,4,52.1
ORD003512,MetroDash,WH-A1,1,1,46.7
ORD003513,MetroDash,WH-B2,1,6,73.1
ORD003514,RapidoLog,WH-D4,5,2,77.1
ORD003515,CityHop,WH-B2,3,7,81.2
ORD003516,CityHop,WH-B2,5,0,78.5
ORD003517,CityHop,WH-A1,0,5,76.5
ORD003518,RapidoLog,WH-D4,3,0,72.4
ORD003519,SwiftRun,WH-A1,4,3,90.2
ORD003520,CityHop,WH-C3,5,0,72.6
ORD003521,RapidoLog,WH-B2,5,2,85.4
ORD003522,SwiftRun,WH-B2,0,3,27.7
ORD003523,SwiftRun,WH-A1,2,0,55.2
ORD003524,RapidoLog,WH-A1,5,1,76.6
ORD003525,RapidoLog,WH-D4,4,8,92.7
ORD003526,SwiftRun,WH-C3,5,4,81.9
ORD003527,SwiftRun,WH-A1,0,1,43.7
ORD003528,RapidoLog,WH-D4,3,1,66.8
ORD003529,RapidoLog,WH-A1,4,2,80.6
ORD003530,SwiftRun,WH-B2,1,3,34.3
ORD003531,RapidoLog,WH-B2,3,7,57.6
ORD003532,MetroDash,WH-C3,4,8,115.9
ORD003533,RapidoLog,WH-B2,4,3,85.1
ORD003534,NovaShip,WH-B2,4,8,126.7
ORD003535,RapidoLog,WH-C3,4,4,91.4
ORD003536,CityHop,WH-B2,5,3,123.4
ORD003537,MetroDash,WH-D4,1,5,84.6
ORD003538,SwiftRun,WH-D4,3,3,45.9
ORD003539,CityHop,WH-D4,5,3,97.3
ORD003540,NovaShip,WH-D4,1,3,69.9
ORD003541,SwiftRun,WH-C3,1,4,67.6
ORD003542,CityHop,WH-C3,3,4,68.7
ORD003543,CityHop,WH-D4,1,8,74.7
ORD003544,RapidoLog,WH-B2,2,6,98.5
ORD003545,CityHop,WH-D4,5,3,91.0
ORD003546,MetroDash,WH-A1,0,7,61.2
ORD003547,NovaShip,WH-B2,2,7,102.2
ORD003548,CityHop,WH-C3,5,3,95.6
ORD003549,MetroDash,WH-D4,4,6,89.9
ORD003550,RapidoLog,WH-D4,0,0,35.0
ORD003551,CityHop,WH-A1,1,1,40.2
ORD003552,RapidoLog,WH-A1,2,0,46.3
ORD003553,SwiftRun,WH-D4,0,0,57.0
ORD003554,NovaShip,WH-B2,5,2,117.2
ORD003555,NovaShip,WH-C3,1,5,98.3
ORD003556,RapidoLog,WH-C3,1,0,55.2
ORD003557,CityHop,WH-D4,0,7,65.8
ORD003558,NovaShip,WH-C3,1,8,68.5
ORD003559,CityHop,WH-D4,5,6,96.1
ORD003560,CityHop,WH-D4,3,7,110.0
ORD003561,SwiftRun,WH-A1,2,3,45.1
ORD003562,NovaShip,WH-A1,1,5,62.5
ORD003563,RapidoLog,WH-D4,3,0,70.5
ORD003564,CityHop,WH-A1,1,1,45.0
ORD003565,RapidoLog,WH-C3,5,4,99.1
ORD003566,NovaShip,WH-B2,2,6,73.5
ORD003567,RapidoLog,WH-C3,0,7,60.2
ORD003568,CityHop,WH-C3,5,2,82.2
ORD003569,NovaShip,WH-C3,3,7,89.3
ORD003570,RapidoLog,WH-B2,4,4,69.0
ORD003571,RapidoLog,WH-D4,2,0,57.0
ORD003572,SwiftRun,WH-C3,4,1,61.2
ORD003573,CityHop,WH-B2,5,8,131.8
ORD003574,MetroDash,WH-C3,3,1,61.2
ORD003575,CityHop,WH-B2,0,6,51.9
ORD003576,RapidoLog,WH-B2,4,2,70.2
ORD003577,NovaShip,WH-A1,2,1,56.0
ORD003578,MetroDash,WH-A1,4,5,87.8
ORD003579,RapidoLog,WH-A1,5,2,79.2
ORD003580,MetroDash,WH-A1,0,3,56.7
ORD003581,MetroDash,WH-D4,2,7,72.4
ORD003582,NovaShip,WH-A1,4,5,77.6
ORD003583,SwiftRun,WH-B2,3,3,63.2
ORD003584,MetroDash,WH-B2,5,1,94.0
ORD003585,SwiftRun,WH-D4,0,2,71.4
ORD003586,CityHop,WH-A1,5,4,98.8
ORD003587,RapidoLog,WH-C3,4,3,69.6
ORD003588,SwiftRun,WH-D4,4,5,71.8
ORD003589,CityHop,WH-B2,3,7,84.7
ORD003590,SwiftRun,WH-C3,4,5,89.6
ORD003591,NovaShip,WH-C3,2,6,54.5
ORD003592,SwiftRun,WH-A1,2,1,32.9
ORD003593,NovaShip,WH-D4,3,8,105.8
ORD003594,CityHop,WH-A1,0,4,80.0
ORD003595,RapidoLog,WH-D4,1,5,66.4
ORD003596,RapidoLog,WH-D4,5,0,78.1
ORD003597,SwiftRun,WH-D4,0,3,46.3
ORD003598,CityHop,WH-C3,3,5,98.6
ORD003599,MetroDash,WH-B2,4,6,64.9
ORD003600,NovaShip,WH-A1,2,5,79.3
ORD003601,RapidoLog,WH-D4,4,4,82.7
ORD003602,NovaShip,WH-C3,2,1,69.9
ORD003603,MetroDash,WH-B2,1,4,79.1
ORD003604,SwiftRun,WH-B2,5,6,75.2
ORD003605,NovaShip,WH-D4,4,4,92.3
ORD003606,RapidoLog,WH-B2,0,5,50.9
ORD003607,MetroDash,WH-B2,2,1,53.4
ORD003608,SwiftRun,WH-A1,3,6,75.9
ORD003609,MetroDash,WH-D4,5,0,98.2
ORD003610,SwiftRun,WH-D4,1,5,59.8
ORD003611,RapidoLog,WH-C3,1,8,52.4
ORD003612,SwiftRun,WH-B2,1,4,79.2
ORD003613,CityHop,WH-B2,5,3,113.1
ORD003614,MetroDash,WH-A1,5,6,85.8
ORD003615,SwiftRun,WH-C3,1,1,31.7
ORD003616,MetroDash,WH-D4,3,6,96.9
ORD003617,MetroDash,WH-A1,5,3,109.5
ORD003618,RapidoLog,WH-A1,5,2,73.6
ORD003619,MetroDash,WH-A1,5,3,95.3
ORD003620,SwiftRun,WH-C3,0,3,38.2
ORD003621,SwiftRun,WH-B2,5,6,84.0
ORD003622,NovaShip,WH-B2,4,8,86.1
ORD003623,RapidoLog,WH-D4,2,1,52.7
ORD003624,MetroDash,WH-B2,5,6,98.8
ORD003625,SwiftRun,WH-B2,4,4,66.7
ORD003626,RapidoLog,WH-D4,0,3,46.6
ORD003627,SwiftRun,WH-A1,5,5,85.7
ORD003628,CityHop,WH-B2,3,0,74.2
ORD003629,RapidoLog,WH-A1,4,5,77.3
ORD003630,MetroDash,WH-A1,1,3,68.2
ORD003631,NovaShip,WH-D4,3,7,68.2
ORD003632,NovaShip,WH-B2,3,5,78.7
ORD003633,SwiftRun,WH-C3,3,5,54.4
ORD003634,RapidoLog,WH-B2,4,3,69.1
ORD003635,CityHop,WH-C3,3,8,68.3
ORD003636,NovaShip,WH-A1,0,2,43.0
ORD003637,RapidoLog,WH-B2,2,4,86.4
ORD003638,SwiftRun,WH-C3,3,1,59.4
ORD003639,NovaShip,WH-A1,0,7,40.2
ORD003640,CityHop,WH-D4,2,3,89.8
ORD003641,NovaShip,WH-C3,0,3,74.6
ORD003642,SwiftRun,WH-C3,2,2,49.6
ORD003643,SwiftRun,WH-A1,0,0,37.9
ORD003644,SwiftRun,WH-B2,2,7,74.6
ORD003645,RapidoLog,WH-D4,3,6,56.0
ORD003646,SwiftRun,WH-B2,2,0,62.0
ORD003647,RapidoLog,WH-C3,2,3,52.2
ORD003648,NovaShip,WH-D4,5,0,95.2
ORD003649,SwiftRun,WH-C3,2,8,60.0
ORD003650,CityHop,WH-D4,3,6,90.7
ORD003651,NovaShip,WH-B2,0,3,83.4
ORD003652,MetroDash,WH-B2,5,0,88.8
ORD003653,NovaShip,WH-B2,2,7,79.7
ORD003654,RapidoLog,WH-D4,2,5,77.0
ORD003655,CityHop,WH-D4,5,4,103.9
ORD003656,NovaShip,WH-A1,5,1,64.8
ORD003657,RapidoLog,WH-D4,1,3,48.2
ORD003658,CityHop,WH-A1,5,6,103.3
ORD003659,SwiftRun,WH-B2,2,6,63.1
ORD003660,CityHop,WH-C3,3,3,67.4
ORD003661,CityHop,WH-B2,2,5,92.7
ORD003662,RapidoLog,WH-B2,4,8,93.7
ORD003663,MetroDash,WH-D4,0,6,88.9
ORD003664,RapidoLog,WH-D4,5,4,88.7
ORD003665,SwiftRun,WH-B2,5,8,78.2
ORD003666,SwiftRun,WH-B2,0,2,56.4
ORD003667,MetroDash,WH-B2,1,8,46.4
ORD003668,SwiftRun,WH-C3,2,5,71.1
ORD003669,NovaShip,WH-B2,0,4,54.5
ORD003670,NovaShip,WH-B2,3,7,81.2
ORD003671,NovaShip,WH-D4,2,7,79.7
ORD003672,CityHop,WH-A1,4,6,74.7
ORD003673,MetroDash,WH-C3,3,6,64.4
ORD003674,RapidoLog,WH-B2,4,4,69.3
ORD003675,SwiftRun,WH-C3,3,0,45.8
ORD003676,RapidoLog,WH-C3,4,0,49.3
ORD003677,SwiftRun,WH-A1,3,3,58.3
ORD003678,SwiftRun,WH-D4,3,3,64.4
ORD003679,CityHop,WH-C3,2,1,83.4
ORD003680,MetroDash,WH-C3,0,1,58.5
ORD003681,RapidoLog,WH-A1,5,0,73.5
ORD003682,NovaShip,WH-C3,1,8,87.7
ORD003683,SwiftRun,WH-A1,3,6,52.9
ORD003684,SwiftRun,WH-D4,2,0,42.0
ORD003685,MetroDash,WH-C3,2,4,63.2
ORD003686,MetroDash,WH-C3,0,2,27.4
ORD003687,RapidoLog,WH-D4,3,1,55.1
ORD003688,RapidoLog,WH-C3,2,4,69.6
ORD003689,CityHop,WH-B2,1,0,72.4
ORD003690,CityHop,WH-B2,0,7,49.6
ORD003691,RapidoLog,WH-B2,2,0,73.1
ORD003692,NovaShip,WH-A1,1,4,34.4
ORD003693,SwiftRun,WH-B2,3,4,61.2
ORD003694,MetroDash,WH-D4,5,6,75.7
ORD003695,NovaShip,WH-C3,5,8,105.9
ORD003696,RapidoLog,WH-B2,1,0,49.4
ORD003697,NovaShip,WH-D4,5,1,85.6
ORD003698,SwiftRun,WH-A1,4,0,70.6
ORD003699,SwiftRun,WH-A1,3,1,56.9
ORD003700,NovaShip,WH-C3,4,6,77.1
ORD003701,NovaShip,WH-D4,3,6,93.5
ORD003702,RapidoLog,WH-C3,0,2,49.4
ORD003703,MetroDash,WH-B2,2,2,69.8
ORD003704,CityHop,WH-A1,3,0,66.2
ORD003705,CityHop,WH-B2,5,6,96.2
ORD003706,RapidoLog,WH-A1,3,5,60.1
ORD003707,CityHop,WH-B2,4,8,96.1
ORD003708,MetroDash,WH-D4,0,8,72.1
ORD003709,MetroDash,WH-C3,5,0,98.1
ORD003710,MetroDash,WH-D4,3,0,68.3
ORD003711,RapidoLog,WH-A1,4,4,57.0
ORD003712,SwiftRun,WH-B2,5,4,60.8
ORD003713,NovaShip,WH-A1,0,8,99.5
ORD003714,CityHop,WH-B2,0,7,73.7
ORD003715,RapidoLog,WH-D4,0,6,71.8
ORD003716,CityHop,WH-A1,0,0,58.3
ORD003717,RapidoLog,WH-A1,1,6,65.9
ORD003718,SwiftRun,WH-B2,3,8,84.9
